air_temp_set_1,relative_humidity_set_1,dew_point_temperature_set_1d,road_temp_set_1,wind_speed_set_1,label
-0.25,57.375,-7.75,2.3875,8.22875,Snow
0.428571429,55.14285714,-7.634285714,3.357142857,8.092857143,Snow
1.0,52.5,-7.73625,6.6625,11.90875,Dry
1.0,56.71428571,-6.732857143,8.128571429,11.42857143,Dry
0.625,60.625,-6.20375,8.9625,10.10375,Dry
0.428571429,62.14285714,-6.062857143,9.428571429,10.32,Dry
0.5,62.5,-5.92,9.6375,11.285,Dry
0.0,67.85714286,-5.301428571,8.085714286,12.26,Dry
-0.25,69.25,-5.26875,5.5875,12.67375,Dry
-1.0,71.28571429,-5.605714286,3.971428571,11.47,Snow
-1.0,71.25,-5.61,2.7125,10.52125,Snow
-1.0,69.85714286,-5.874285714,0.642857143,10.71285714,Snow
-2.0,76.375,-5.655,-0.55,10.0,Snow
-2.0,79.0,-5.2,-0.785714286,10.43857143,Snow
-2.0,80.375,-4.9675,-1.0125,10.93875,Snow
-2.142857143,82.57142857,-4.748571429,-1.342857143,10.87,Snow
-3.0,86.375,-4.98375,-1.6125,10.03375,Snow
-3.0,89.57142857,-4.494285714,-2.271428571,9.562857143,Snow
-3.125,88.125,-4.8375,-3.525,9.47875,Snow
-3.857142857,82.42857143,-6.454285714,-4.185714286,8.887142857,Snow
-4.0,79.75,-7.0225,-5.3,7.32625,Snow
-4.0,76.57142857,-7.562857143,-4.614285714,5.635714286,Snow
-4.75,78.5,-7.9825,-3.95,4.6525,Snow
-7.0,87.85714286,-8.7,-3.471428571,2.262857143,Snow
-7.625,87.75,-9.32875,-3.483333333,1.84,Snow
-5.857142857,88.71428571,-7.442857143,-3.385714286,2.342857143,Snow
-5.375,87.625,-7.13125,-4.7875,6.18,Snow
-6.0,88.57142857,-7.604285714,-5.014285714,5.318571429,Snow
-6.0,83.5,-8.37625,-6.5625,6.42375,Snow
-6.0,84.42857143,-8.231428571,-6.357142857,5.795714286,Snow
-6.625,85.75,-8.64375,-6.75,6.11,Snow
-6.428571429,82.28571429,-8.985714286,-7.6,8.292857143,Snow
-6.625,79.625,-9.60375,-8.5875,7.8825,Snow
-7.0,79.14285714,-10.04714286,-8.957142857,7.181428571,Snow
-7.0,76.85714286,-10.42,-8.728571429,7.82,Snow
-6.285714286,75.0,-10.04428571,-8.585714286,8.292857143,Snow
-6.125,72.75,-10.2775,-8.625,8.47,Snow
-6.0,73.0,-10.11,-8.042857143,7.58,Snow
-6.0,74.625,-9.8325,-7.45,6.6675,Snow
-6.714285714,76.85714286,-10.14571429,-7.042857143,5.715714286,Snow
-6.0,76.125,-9.57,-6.425,5.59125,Snow
-6.0,75.71428571,-9.641428571,-5.9,5.634285714,Snow
-6.0,74.625,-9.8325,-4.475,6.42375,Snow
-5.714285714,73.28571429,-9.787142857,-4.071428571,7.061428571,Snow
-5.0,70.875,-9.5325,-1.5375,7.70875,Snow
-5.0,71.42857143,-9.428571429,-1.057142857,7.62,Snow
-5.0,73.75,-9.0175,-1.0625,6.94375,Snow
-4.571428571,72.14285714,-8.885714286,-0.414285714,7.024285714,Snow
-4.0,69.5,-8.81875,0.325,7.43,Snow
-4.0,68.28571429,-9.047142857,1.414285714,7.977142857,Snow
-3.5,68.625,-8.50875,3.3,6.9425,Snow
-3.0,63.71428571,-8.987142857,3.628571429,7.898571429,Snow
-8.375,77.125,-11.75,1.825,5.0,Slush
-10.42857143,80.28571429,-13.20428571,0.114285714,4.564285714,Snow
-10.875,78.75,-13.87875,-1.4375,4.61625,Snow
-12.0,80.28571429,-14.74,-2.957142857,4.047142857,Snow
-13.75,80.125,-16.46875,-5.2375,4.755,Snow
-14.14285714,80.28571429,-16.82714286,-6.014285714,4.722857143,Snow
-14.375,79.25,-17.21375,-6.0625,4.0625,Snow
-14.85714286,80.0,-17.57,-6.971428571,3.77,Ice
-15.0,80.25,-17.6725,-7.5125,3.29625,Ice
-15.0,81.0,-17.56,-8.485714286,2.66,Ice
-15.0,80.75,-17.5975,-9.075,2.36,Ice
-15.0,81.0,-17.56,-9.285714286,1.825714286,Ice
-14.85714286,80.85714286,-17.44142857,-9.314285714,1.03,Ice
-15.25,80.375,-17.89875,-9.575,2.5,Ice
-16.0,80.0,-18.68,-10.1,2.657142857,Ice
-16.0,80.0,-18.68,-10.11428571,2.3,Ice
-16.0,80.0,-18.68,-10.3,2.395,Ice
-16.14285714,79.85714286,-18.84142857,-10.97142857,1.785714286,Ice
-17.0,79.25,-19.7725,-10.725,1.565,Ice
-15.57142857,80.0,-18.26428571,-10.52857143,2.262857143,Ice
-15.0,81.375,-17.50375,-10.475,3.88875,Ice
-15.0,81.28571429,-17.51714286,-10.64285714,4.604285714,Ice
-15.5,81.375,-17.99375,-11.15,5.7975,Ice
-16.0,81.0,-18.54,-11.38571429,6.308571429,Ice
-15.75,81.125,-18.27625,-11.425,5.8325,Ice
-15.42857143,80.71428571,-18.02,-12.47142857,6.31,Ice
-17.0,79.75,-19.68142857,-14.5,5.90375,Ice
-16.57142857,80.42857143,-19.17857143,-14.67142857,7.421428571,Ice
-16.375,80.125,-19.03,-14.1625,7.25625,Ice
-16.28571429,79.85714286,-18.98142857,-14.05714286,4.365714286,Ice
-16.83333333,79.83333333,-19.52166667,-16.23333333,7.268333333,Ice
-17.0,79.5,-19.71,-16.525,9.5475,Ice
,79.0,,-16.88333333,7.142857143,Snow
-17.0,79.57142857,-19.71,-17.7,8.33375,Ice
-17.0,79.28571429,-19.66,-18.42,8.372857143,Ice
-17.0,79.57142857,-19.51,-18.23333333,7.102857143,Ice
-17.0,79.5,-19.6975,-18.3375,6.56125,Ice
-16.6,79.14285714,-19.388,-17.96666667,7.421428571,Ice
-16.42857143,78.71428571,-19.29285714,-16.56666667,9.285714286,Ice
-15.42857143,77.57142857,-18.49428571,-14.52857143,8.412857143,Ice
-14.625,76.125,-17.9375,-12.0125,7.465,Ice
-14.0,75.14285714,-17.48714286,-9.371428571,6.031428571,Ice
-13.85714286,73.42857143,-17.62571429,-7.385714286,5.872857143,Ice
-12.375,69.625,-16.84,-5.5875,6.39,Snow
-12.0,66.57142857,-17.01714286,-3.942857143,8.015714286,Snow
-11.0,62.0,-16.93142857,-2.885714286,8.61,Snow
-10.0,60.57142857,-16.25571429,-2.2,9.285714286,Snow
-9.25,60.375,-15.59,-1.675,8.96,Snow
-8.857142857,60.42857143,-15.21,-1.257142857,8.73,Snow
-8.0,56.625,-15.1975,-1.5125,9.7225,Snow
-8.0,54.57142857,-15.64428571,-1.385714286,10.04,Snow
-8.0,53.5,-15.88666667,-1.466666667,8.843333333,Snow
-8.0,54.28571429,-15.71,-2.528571429,9.364285714,Snow
-7.714285714,52.0,-15.96571429,-3.271428571,8.215714286,Snow
-7.125,49.5,-16.01125,-3.8125,8.33125,Snow
-7.0,46.5,-16.65166667,-5.033333333,8.148333333,Snow
-7.875,48.0,-17.07625,-6.9125,8.3325,Snow
-8.0,49.83333333,-16.74,-8.9,8.38,Snow
-8.375,50.5,-16.92875,-10.525,8.4725,Snow
-9.333333333,52.66666667,-17.32,-11.51666667,7.498333333,Snow
-9.0,51.28571429,-17.32428571,-12.08571429,7.858571429,Snow
-8.25,49.875,-16.965,-12.0125,8.22875,Snow
-7.833333333,49.0,-16.78833333,-12.0,7.775,Snow
-8.375,50.125,-17.01875,-12.3125,5.69375,Snow
-8.0,47.14285714,-17.40571429,-12.62857143,6.23,Ice
-8.5,46.83333333,-17.94166667,-12.95,7.636666667,Ice
-8.5,45.75,-18.225,-13.25,7.535,Ice
-8.0,45.0,-17.95714286,-13.41428571,7.34,Ice
-8.5,47.66666667,-17.73333333,-13.6,8.101666667,Ice
-8.285714286,47.71428571,-17.52571429,-13.81428571,8.372857143,Ice
-9.428571429,50.71428571,-17.85142857,-14.14285714,7.06,Ice
-9.333333333,49.66666667,-18.01,-14.3,6.988333333,Ice
-8.2,42.6,-18.856,-14.38,7.112,Ice
-9.142857143,45.14285714,-19.00285714,-14.58571429,6.782857143,Ice
-8.4,39.6,-19.88,-14.58,6.72,Ice
-7.166666667,32.16666667,-21.12666667,-14.65,5.88,Ice
-7.333333333,31.16666667,-21.63,-14.93333333,5.373333333,Ice
-8.0,33.6,-21.36,-15.14,6.0,Ice
-7.4,31.2,-21.68,-15.14,6.054,Ice
-7.0,29.125,-22.1625,-15.175,5.41625,Ice
-7.571428571,31.57142857,-21.78142857,-15.21428571,5.794285714,Ice
-8.0,34.8,-20.956,-15.18,6.166,Ice
-8.6,35.4,-21.294,-15.34,6.112,Ice
-9.2,35.0,-21.994,-15.8,4.778,Ice
-6.2,23.2,-23.992,-15.64,4.28,Ice
-5.8,21.4,-24.536,-15.06,4.944,Ice
-4.6,18.0,-25.442,-13.16,5.778,Ice
-4.0,18.8,-24.466,-10.34,5.166,Ice
-3.2,20.2,-22.99,-6.68,5.112,Ice
-2.6,20.6,-22.266,-2.98,4.832,Ice
-2.4,21.2,-21.796,-1.4,5.502,Ice
-3.0,25.4,-20.22,-0.4,6.278,Ice
-2.2,26.2,-19.188,0.68,6.61,Ice
-2.2,28.6,-18.152,1.22,7.28,Slush
-2.4,39.6,-14.466,2.74,8.834,Slush
-1.6,48.4,-11.19,5.54,10.112,Dry
-1.6,55.4,-9.482,5.68,10.72,Dry
-2.0,60.6,-8.69,4.56,9.612,Snow
-2.0,59.0,-9.032,4.34,8.442,Snow
-2.0,62.8,-8.222,2.62,8.498,Snow
-2.0,63.6,-8.062,1.48,9.498,Snow
-2.0,68.2,-7.15,-0.08,10.278,Snow
-2.0,71.6,-6.506,-1.68,10.89,Snow
-2.0,72.4,-6.358,-2.08,10.336,Snow
-2.8,75.6,-6.564,-2.64,9.166,Snow
-3.0,76.0,-6.688,-3.22,11.056,Snow
-3.0,78.2,-6.306,-3.78,11.5,Snow
-3.0,78.0,-6.34,-4.44,12.332,Snow
-3.2,78.4,-6.468,-4.72,12.944,Snow
-4.0,79.8,-7.014,-5.32,12.056,Snow
-4.0,82.2,-6.628,-5.6,12.0,Snow
-4.0,86.0,-6.024,-5.74,12.556,Snow
-4.2,81.6,-6.92,-6.52,13.276,Snow
-4.0,77.8,-7.346,-6.7,14.392,Snow
-4.0,78.6,-7.214,-6.9,15.558,Snow
-4.0,79.4,-7.082,-6.94,16.448,Snow
-5.0,83.4,-7.414,-7.0,15.728,Snow
-5.0,83.2,-7.442,-6.98,15.726,Snow
-5.0,81.8,-7.662,-7.02,16.114,Snow
-5.0,80.4,-7.892,-7.04,15.834,Snow
-5.0,79.2,-8.088,-6.9,17.332,Snow
-5.0,79.6,-8.024,-7.08,17.112,Snow
-5.0,76.6,-8.528,-7.6,16.558,Snow
-5.4,76.6,-8.916,-8.04,16.112,Snow
-6.0,76.0,-9.594,-8.42,15.336,Snow
-6.0,75.2,-9.734,-8.56,14.39833333,Snow
-5.2,73.0,-9.342,-8.8,13.224,Snow
-5.0,72.2,-9.29,-8.76,15.448,Snow
-5.0,70.2,-9.654,-8.74,15.724,Snow
-6.0,71.4,-10.398,-9.2,14.39,Snow
-5.8,70.4,-10.386,-9.38,14.612,Snow
-5.4,68.2,-10.406,-9.5,15.502,Snow
-5.6,66.8,-10.862,-9.46,14.724,Snow
-5.0,65.2,-10.6,-9.36,16.336,Snow
-4.6,61.4,-10.982,-8.32,17.5,Snow
-4.0,57.2,-11.316,-7.12,17.336,Snow
-3.4,55.8,-11.066,-5.76,16.278,Snow
-2.6,54.8,-10.544,-3.98,16.39,Snow
-2.0,55.8,-9.752,-2.48,16.614,Snow
-1.4,54.8,-9.424,-1.58,18.114,Snow
-1.0,54.4,-9.144,-1.08,17.332,Snow
0.0,55.4,-7.97,-0.8,17.166,Snow
0.0,55.4,-7.97,-0.72,17.166,Snow
0.6,54.0,-7.742,0.925,18.224,Snow
1.0,53.2,-7.564,1.48,18.668,Snow
1.2,50.4,-8.084,2.88,14.836,Wet
1.6,49.0,-8.078,2.68,15.724,Wet
2.0,50.2,-7.394,4.66,15.17,Wet
2.0,48.0,-7.982,3.96,15.28,Wet
1.6,46.0,-8.896,2.34,15.28,Snow
1.6,42.6,-9.906,1.7,11.944,Slush
2.2,39.8,-10.208,1.18,12.166,Slush
1.0,44.6,-9.838,-0.72,10.834,Snow
1.0,41.4,-10.788,-1.36,9.944,Snow
1.0,40.0,-11.222,-3.06,9.834,Snow
0.4,40.8,-11.522,-4.54,8.388,Snow
-0.2,42.2,-11.664,-4.28,5.778,Snow
1.0,33.6,-13.426,-3.82,6.724,Snow
1.0,34.4,-13.106,-3.64,7.944,Snow
1.8,32.6,-13.06,-4.4,8.166,Snow
0.4,36.6,-12.874,-5.26,6.666,Snow
0.0,38.8,-12.504,-5.9,6.942,Snow
1.0,39.2,-11.478,-5.74,7.612,Snow
1.0,42.8,-10.366,-5.18,7.888,Snow
1.0,44.2,-9.954,-5.72,8.334,Snow
0.8,48.0,-9.084,-6.12,8.168,Snow
1.0,46.4,-9.332,-6.02,9.502,Snow
1.6,47.0,-8.622,-5.76,10.722,Snow
1.0,50.4,-8.268,-5.88,10.11,Snow
0.0,54.6,-8.158,-6.08,8.834,Snow
0.4,53.4,-8.078,-6.34,9.164,Snow
0.0,53.4,-8.444,-6.28,9.61,Snow
0.8,56.2,-7.034,-5.82,10.666,Snow
0.6,61.0,-6.148,-5.52,11.222,Snow
0.0,65.4,-5.796,-5.86,9.722,Snow
-0.4,69.0,-5.462,-6.28,8.72,Snow
0.0,70.0,-4.882,-5.42,8.834,Snow
-0.6,75.2,-4.506,-4.14,8.444,Snow
-0.8,78.0,-4.206,-4.42,8.278,Snow
-1.0,79.2,-4.196,-5.62,7.888,Snow
-1.0,78.2,-4.366,-5.98,7.0,Snow
-1.0,75.8,-4.782,-5.52,8.168,Snow
-0.4,75.2,-4.312,-5.16,7.888,Snow
0.0,73.8,-4.176,-3.32,7.5,Snow
0.0,72.8,-4.358,-1.32,7.834,Snow
0.6,70.8,-4.154,0.76,8.776,Snow
1.0,71.4,-3.654,2.96,9.554,Wet
1.2,70.6,-3.614,5.26,10.0,Wet
2.0,69.4,-3.08,7.28,9.5,Dry
2.0,69.0,-3.16,9.08,9.72,Dry
2.2,66.8,-3.41,10.6,9.222,Dry
3.0,64.4,-3.14,11.8,9.166,Dry
3.0,62.8,-3.482,13.16,8.388,Dry
3.0,64.2,-3.18,13.64,7.61,Dry
3.0,65.6,-2.89,13.68,8.224,Dry
1.8,73.8,-2.468,12.68,10.722,Dry
0.0,88.0,-1.778,10.38,9.222,Dry
0.6,86.4,-1.442,8.72,8.056,Dry
1.0,84.0,-1.434,6.08,7.78,Dry
1.0,79.2,-2.246,4.68,8.056,Wet
1.0,77.8,-2.486,2.52,7.278,Snow
1.0,77.6,-2.524,2.82,7.112,Wet
1.0,78.8,-2.314,2.2,7.39,Snow
0.4,81.6,-2.426,0.96,8.224,Snow
-0.4,89.6,-1.928,0.22,8.0,Snow
-1.0,93.6,-1.916,-0.82,6.054,Snow
-1.0,92.2,-2.124,-2.28,5.502,Snow
-0.2,86.6,-2.196,-2.88,6.168,Snow
0.0,83.2,-2.546,-3.14,7.444,Snow
0.0,80.4,-3.012,-3.46,8.554,Snow
0.0,79.4,-3.182,-3.66,7.948,Snow
0.0,80.2,-3.048,-3.66,9.0,Snow
0.0,83.4,-2.51,-3.14,9.058,Snow
-0.4,87.6,-2.236,-2.28,8.944,Snow
-0.2,88.2,-1.944,-2.56,6.834,Snow
0.0,81.2,-2.888,-3.82,6.946,Snow
0.6,73.6,-3.634,-3.14,8.446,Snow
0.0,78.2,-3.39,-2.9,5.446,Snow
0.0,79.4,-3.184,-2.76,3.778,Snow
0.4,71.2,-4.282,-2.66,3.444,Snow
1.0,65.2,-4.882,-2.9,4.668,Snow
2.0,60.0,-5.042,-1.34,7.722,Snow
1.0,64.4,-5.046,-2.84,4.39,Snow
0.2,67.0,-5.278,-4.28,5.0,Snow
0.2,66.2,-5.44,-4.94,7.222,Snow
0.2,66.6,-5.366,-5.1,6.778,Snow
0.4,65.8,-5.328,-3.56,9.388,Snow
1.0,66.2,-4.67,-1.8,9.666,Snow
0.2,70.2,-4.662,-1.52,8.722,Snow
-0.4,78.2,-3.802,-1.2,9.0,Snow
-1.0,87.8,-2.796,-1.02,8.832,Snow
-0.8,85.0,-3.044,-0.7,8.446,Snow
0.0,79.2,-3.218,1.2,6.942,Snow
0.0,78.6,-3.318,3.82,6.39,Snow
0.0,76.8,-3.636,3.4,6.28,Snow
0.8,72.6,-3.634,5.8,5.67,Dry
2.2,54.8,-6.12,9.02,7.388,Dry
3.0,46.4,-7.498,9.96,9.778,Dry
2.0,48.0,-7.98,7.94,9.39,Dry
2.0,46.8,-8.312,7.02,8.778,Dry
2.0,49.6,-7.568,6.16,9.614,Dry
1.0,59.2,-6.164,4.5,8.556,Wet
0.4,67.6,-5.01,3.34,8.056,Wet
-0.6,77.4,-4.126,2.58,9.888,Snow
0.0,72.0,-4.514,2.5,10.444,Snow
0.0,72.0,-4.508,2.78,11.166,Snow
0.0,69.0,-5.078,0.9,10.168,Snow
0.0,69.0,-5.078,1.06,9.998,Snow
0.0,68.4,-5.194,-0.02,10.998,Snow
0.0,66.8,-5.51,-1.18,12.332,Snow
0.0,67.8,-5.31,-3.12,11.558,Snow
-0.8,70.6,-5.57,-3.82,10.556,Snow
-2.6,86.8,-4.534,-3.9,9.22,Snow
-3.0,91.4,-4.222,-2.6,10.22,Snow
-3.0,92.8,-4.018,-1.96,12.5,Snow
-2.4,92.6,-3.452,-1.76,14.112,Snow
-3.0,92.2,-4.102,-2.0,11.834,Snow
-2.8,91.6,-3.996,-2.4,11.39,Snow
-2.0,89.8,-3.472,-2.58,10.89,Snow
-3.0,92.2,-4.102,-2.26,9.11,Snow
-3.0,91.8,-4.162,-2.12,6.89,Snow
-3.0,92.4,-4.074,-1.84,6.888,Snow
-3.0,93.0,-3.99,-1.8,5.668,Snow
-3.0,93.0,-3.99,-1.78,4.39,Snow
-3.0,92.2,-4.104,-1.72,4.166,Snow
-3.0,93.0,-3.99,-1.86,5.888,Snow
-3.0,90.8,-4.31,-2.0,6.168,Snow
-4.0,90.4,-5.36,-1.96,5.166,Snow
-4.0,89.8,-5.45,-2.08,5.28,Snow
-4.0,90.4,-5.36,-2.46,4.832,Snow
-4.0,89.75,-5.4575,-2.55,4.305,Snow
-4.0,90.0,-5.42,-2.66,4.278,Snow
-4.0,90.6,-5.33,-2.66,2.556,Snow
-4.2,91.0,-5.468,-2.88,2.612,Snow
-4.0,91.0,-5.27,-2.62,2.054,Snow
-4.0,91.0,-5.27,-2.7,1.67,Snow
-4.0,91.0,-5.27,-2.76,2.222,Snow
-5.0,91.0,-6.26,-2.66,2.332,Snow
-5.0,90.6,-6.32,-3.02,3.444,Snow
-5.0,89.66666667,-6.456666667,-2.05,2.1075,Snow
-5.0,88.86666667,-6.57,-0.986666667,2.705333333,Snow
-4.266666667,88.2,-5.951333333,-0.58,2.276,Snow
-4.0,86.6,-5.930666667,-0.233333333,3.056,Snow
-4.0,85.4,-6.119333333,0.56,6.519333333,Snow
-4.0,84.13333333,-6.318666667,3.326666667,6.166,Snow
-4.0,85.73333333,-6.062666667,3.473333333,6.480666667,Snow
-4.0,85.93333333,-6.031333333,4.553333333,6.518666667,Snow
-4.0,84.26666667,-6.297333333,6.306666667,6.796666667,Dry
-3.933333333,81.13333333,-6.733333333,6.8,6.776,Dry
-3.266666667,82.13333333,-5.921333333,7.713333333,5.668,Dry
-3.8,83.66666667,-6.197333333,7.9,6.091333333,Dry
-3.866666667,82.0,-6.53,7.193333333,6.240666667,Dry
-4.0,85.4,-6.116,5.626666667,6.278,Snow
-4.0,84.0,-6.34,5.066666667,5.796666667,Snow
-4.0,84.93333333,-6.190666667,4.146666667,5.832666667,Snow
-4.0,83.6,-6.404,2.426666667,4.499333333,Snow
-4.0,82.4,-6.596,0.42,5.093333333,Snow
-4.133333333,83.53333333,-6.544666667,-2.02,6.018666667,Snow
-4.866666667,77.0,-8.332,-4.26,8.222,Snow
-5.0,73.6,-9.042666667,-5.373333333,10.406,Snow
-5.0,72.86666667,-9.170666667,-5.98,10.81466667,Snow
-5.333333333,76.33333333,-8.896666667,-6.773333333,9.76,Snow
-5.0,74.93333333,-8.812666667,-7.033333333,10.53666667,Snow
-5.133333333,72.46666667,-9.371333333,-7.48,11.46266667,Snow
-5.733333333,69.2,-10.54733333,-8.293333333,10.18666667,Snow
-5.333333333,69.6,-10.104,-8.413333333,10.352,Snow
-5.6,74.33333333,-9.497333333,-7.92,12.09066667,Snow
-6.133333333,75.86666667,-9.748666667,-8.48,11.722,Snow
-6.133333333,74.46666667,-9.989333333,-9.033333333,10.57533333,Snow
-5.866666667,73.73333333,-9.856666667,-9.126666667,11.334,Snow
-6.2,76.46666667,-9.710666667,-9.206666667,11.20333333,Snow
-6.0,75.06666667,-9.758,-9.273333333,12.61066667,Snow
-6.0,74.86666667,-9.792666667,-9.466666667,12.37066667,Snow
-6.133333333,74.46666667,-9.988666667,-9.773333333,9.926666667,Snow
-6.866666667,75.4,-10.534,-10.40666667,9.224,Snow
-7.0,75.73333333,-10.60533333,-10.58666667,9.407333333,Snow
-7.0,75.86666667,-10.58266667,-10.55333333,8.573333333,Snow
-7.0,74.66666667,-10.78666667,-10.56,8.296666667,Snow
-7.066666667,75.46666667,-10.716,-10.58,7.352666667,Snow
-8.0,77.86666667,-11.22266667,-10.91333333,6.11,Snow
-8.0,77.6,-11.268,-11.39333333,6.278,Snow
-7.733333333,73.66666667,-11.67466667,-10.93333333,6.872,Snow
-7.2,70.73333333,-11.67,-10.42,7.853333333,Snow
-7.0,70.33333333,-11.55,-9.453333333,9.536666667,Snow
-7.466666667,72.86666667,-11.552,-8.92,9.092,Snow
-8.0,73.73333333,-11.91533333,-9.846666667,10.18466667,Snow
-8.0,75.06666667,-11.69066667,-9.22,11.64666667,Snow
-7.8,77.8,-11.04133333,-7.8,11.35333333,Snow
-7.0,75.33333333,-10.67333333,-5.833333333,10.184,Snow
-6.4,73.13333333,-10.474,-4.093333333,10.18666667,Snow
-6.0,70.73333333,-10.518,-2.393333333,11.278,Snow
-5.0,68.6,-9.95,-1.253333333,11.48133333,Snow
-5.0,67.13333333,-10.22466667,-1.28,14.53733333,Snow
-4.133333333,65.66666667,-9.68,-0.9,13.05533333,Snow
-4.0,63.66666667,-9.950666667,1.473333333,11.38866667,Snow
-4.0,62.53333333,-10.17866667,2.946666667,10.39133333,Snow
-4.0,64.93333333,-9.694666667,3.2,10.33333333,Snow
-3.8,66.66666667,-9.166666667,3.28,11.20266667,Snow
-3.0,66.33333333,-8.468,3.86,11.278,Snow
-3.0,64.0,-8.930666667,3.846666667,12.12933333,Snow
-3.0,62.93333333,-9.146,2.18,12.332,Snow
-3.0,61.66666667,-9.41,2.18,11.20333333,Snow
-3.0,62.73333333,-9.186666667,0.88,12.444,Snow
-3.266666667,64.4,-9.103333333,-1.28,12.46133333,Snow
-3.933333333,62.4,-10.144,-3.66,14.41066667,Snow
-4.066666667,63.0,-10.146,-5.506666667,15.26066667,Snow
-5.0,62.6,-11.11333333,-6.96,15.818,Snow
-5.0,60.66666667,-11.516,-8.02,15.428,Snow
-5.533333333,60.13333333,-12.126,-8.786666667,13.42733333,Snow
-6.0,59.33333333,-12.73,-9.213333333,12.18266667,Snow
-5.933333333,59.35714286,-12.66142857,-9.48,11.556,Snow
-5.266666667,58.8,-12.156,-9.446666667,11.61266667,Snow
-5.066666667,60.26666667,-11.65733333,-9.233333333,16.16866667,Snow
-5.0,59.26666667,-11.80466667,-9.266666667,17.262,Snow
-5.0,58.4,-11.99133333,-9.62,14.222,Snow
-4.866666667,56.73333333,-12.228,-9.76,12.426,Snow
-4.866666667,56.4,-12.304,-9.813333333,11.79533333,Snow
-5.0,58.53333333,-11.96266667,-10.0,10.428,Snow
-5.0,59.13333333,-11.83533333,-10.18,9.778,Snow
-5.0,59.73333333,-11.708,-10.07333333,11.908,Snow
-4.6,58.4,-11.618,-10.04,15.20533333,Snow
-4.066666667,56.33333333,-11.574,-9.84,16.46466667,Snow
-4.933333333,57.13333333,-12.20466667,-10.14666667,13.63,Snow
-4.6,54.6,-12.46866667,-10.20666667,13.91066667,Snow
-4.066666667,50.66666667,-12.89733333,-10.22,13.334,Snow
-4.066666667,49.8,-13.112,-10.21333333,12.944,Snow
-4.2,49.53333333,-13.30266667,-9.946666667,12.09333333,Snow
-4.466666667,51.46666667,-13.074,-10.19333333,11.482,Snow
-4.0,50.6,-12.85,-9.913333333,13.444,Snow
-4.4,52.93333333,-12.66266667,-9.76,12.944,Snow
-4.8,54.26666667,-12.72466667,-10.07333333,10.20333333,Snow
-4.0,51.06666667,-12.73666667,-9.96,11.13133333,Snow
-4.533333333,51.8,-13.05666667,-10.01333333,9.427333333,Snow
-4.133333333,49.53333333,-13.244,-9.253333333,9.112,Snow
-3.6,46.26666667,-13.59266667,-7.72,8.962666667,Snow
-3.0,46.73333333,-12.91466667,-5.68,9.112,Snow
-3.0,47.5,-12.71,-3.586666667,7.612,Snow
-2.2,49.53333333,-11.45266667,-1.526666667,8.794666667,Snow
-2.0,48.06666667,-11.64933333,0.366666667,10.61066667,Snow
-1.066666667,46.06666667,-11.33,2.433333333,11.31466667,Slush
-1.0,44.2,-11.78466667,4.526666667,11.51933333,Dry
-0.2,43.66666667,-11.20266667,6.226666667,10.53733333,Dry
0.0,44.0,-10.92533333,7.573333333,10.03733333,Dry
0.0,42.33333333,-11.41466667,8.606666667,10.20466667,Dry
0.0,43.2,-11.15866667,8.846666667,11.90733333,Dry
0.466666667,44.26666667,-10.42666667,9.1,11.46266667,Dry
1.0,43.33333333,-10.20733333,8.926666667,12.48133333,Dry
1.0,43.66666667,-10.108,8.8,11.03666667,Dry
1.0,45.06666667,-9.706,6.8,10.86933333,Dry
1.0,45.6,-9.554666667,6.32,11.20466667,Dry
1.0,45.46666667,-9.594666667,4.986666667,11.07266667,Dry
0.8,44.26666667,-10.12066667,3.3,10.37,Ice
0.933333333,40.6,-11.098,1.146666667,11.72133333,Slush
0.8,38.33333333,-11.93466667,-0.826666667,11.98133333,Snow
0.066666667,37.86666667,-12.74666667,-2.693333333,11.446,Snow
0.066666667,37.4,-12.912,-3.726666667,10.98333333,Snow
0.266666667,35.53333333,-13.372,-4.226666667,14.50133333,Snow
-0.066666667,39.6,-12.312,-4.626666667,13.89,Snow
0.0,40.6,-11.936,-4.8,13.59333333,Snow
-0.2,40.4,-12.18266667,-5.086666667,13.03733333,Snow
-0.933333333,40.53333333,-12.80133333,-5.573333333,11.00066667,Snow
-0.6,39.93333333,-12.684,-5.966666667,10.81533333,Snow
-0.866666667,42.66666667,-12.106,-6.273333333,11.12866667,Snow
-1.0,46.26666667,-11.208,-6.433333333,11.742,Snow
-1.066666667,48.0,-10.804,-6.586666667,11.85,Snow
-1.0,47.4,-10.902,-6.866666667,12.22,Snow
-1.0,47.4,-10.90266667,-6.94,12.64933333,Snow
-1.2,48.0,-10.926,-7.04,12.388,Snow
-1.0,46.8,-11.064,-7.053333333,13.002,Snow
-1.8,48.66666667,-11.306,-7.306666667,12.498,Snow
-1.933333333,47.46666667,-11.738,-7.5,12.85266667,Snow
-2.0,45.33333333,-12.37733333,-7.513333333,13.984,Snow
-2.0,44.2,-12.694,-7.533333333,15.03933333,Snow
-2.0,43.86666667,-12.78733333,-7.613333333,16.114,Snow
-2.0,43.06666667,-13.01333333,-7.606666667,17.094,Snow
-2.0,41.33333333,-13.52,-7.733333333,18.02066667,Snow
-2.0,41.8,-13.38266667,-7.806666667,19.484,Snow
-2.0,41.93333333,-13.34266667,-8.06,20.18666667,Snow
-2.0,41.13333333,-13.58133333,-8.16,21.836,Snow
