air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,road_temp_set_1,visibility_set_1,dew_point_temperature_set_1d,rain,wet,snow,slush,fog,blowing_snow,black_ice
-2.866666667,84,5.686,-2.893333333,1.24,-5.229333333,0,0,1,0,0,0,0
-3,83.33333333,4.5,-3.353333333,1.24,-5.466666667,0,0,0,0,1,0,0
-3,81.86666667,4.315333333,-3.733333333,1.24,-5.701333333,0,0,1,0,0,0,0
-3.666666667,84,5.704,-4.213333333,1.24,-6.013333333,0,0,0,0,1,0,0
-3.266666667,83.26666667,6.446,-4.546666667,1.24,-5.738666667,0,0,0,0,1,0,0
-3.533333333,83.06666667,5.982,-4.78,1.24,-6.032,0,0,0,0,0,0,0
-4,83.26666667,3.110666667,-4.986666667,1.24,-6.457333333,0,0,0,0,0,0,0
-3.8,83.2,1.573333333,-5.073333333,1.24,-6.272666667,0,0,0,0,1,0,0
-4.2,84.06666667,1.258666667,-5.426666667,1.24,-6.526,0,0,0,0,0,0,0
-3.333333333,82.26666667,1.22,-5.533333333,1.24,-5.964,0,0,0,0,0,0,0
-3,81.33333333,1.034666667,-5.56,1.24,-5.786666667,0,0,0,0,0,0,0
-3.6,82.13333333,1.926666667,-5.8,1.24,-6.246666667,0,0,0,0,0,0,0
-4.066666667,83.8,1.908666667,-6.033333333,1.24,-6.437333333,0,0,0,0,0,0,0
-4,86.26666667,1.240666667,-6.066666667,1.24,-5.980666667,0,0,0,0,0,0,0
-4.2,88.06666667,1.666666667,-5.993333333,1.24,-5.907333333,0,0,0,0,0,0,0
-4.333333333,91,4.24,-3.126666667,0.314,-5.6,0,0,0,0,0,0,0
-4,92,5.372666667,-2.426666667,0.884666667,-5.12,0,1,0,0,0,0,0
-4,92,5.887333333,-1.68,0.142666667,-5.12,0,1,0,0,1,1,0
-4,92.13333333,6.723333333,-0.94,0.281333333,-5.101333333,0,0,0,0,0,0,0
-4,92.46666667,6.593333333,-0.04,1.24,-5.054666667,0,0,0,0,0,0,0
-3.933333333,92.26666667,7.5,1.233333333,1.24,-5.016666667,0,1,0,0,0,0,0
-4,92.06666667,7.946,1.52,1.24,-5.110666667,0,1,0,0,0,0,0
-3.466666667,92.06666667,8.778,5.393333333,1.24,-4.584,0,0,1,0,0,0,0
-3,91.28571429,8.519333333,7.826666667,1.24,-4.237142857,0,0,1,0,0,0,0
-2.8,88.6,7.778,9.293333333,1.24,-4.448666667,0,0,0,0,0,0,0
-1.6,81.2,7.388,14.74666667,1.24,-4.444666667,0,0,1,0,0,0,0
-0.466666667,76.8,7.054,17.98666667,1.24,-4.090666667,0,0,1,0,0,0,0
0.333333333,74.8,7.537333333,20.74,1.24,-3.674,0,1,1,0,0,0,0
1.4,70.53333333,7.406666667,23.21333333,1.24,-3.438666667,0,1,1,0,0,0,0
2.4,65.93333333,6.500666667,25.8,1.24,-3.395333333,0,1,1,0,0,0,0
3.133333333,62.86666667,7.074,27.14,1.24,-3.342666667,0,1,0,0,0,0,0
3.933333333,59.73333333,6.722666667,28.28666667,1.24,-3.278666667,0,1,0,0,0,0,0
4.666666667,58.06666667,6.649333333,28.96,1.24,-2.974,0,1,0,0,0,0,0
5.2,56.06666667,6.464666667,29.09333333,1.24,-2.942666667,0,1,0,0,0,0,0
5.266666667,55.4,7.017333333,28.54,1.24,-3.041333333,0,1,0,0,0,0,0
6,54.73333333,6.888666667,27.72666667,1.24,-2.521333333,0,1,0,0,0,0,0
6,53.66666667,7.055333333,26.42666667,1.24,-2.79,0,1,0,0,0,0,0
6,52.93333333,7.073333333,24.52666667,1.24,-2.974666667,0,1,0,0,0,0,0
6.4,53.66666667,7.462666667,22.32,1.24,-2.415333333,0,1,0,0,0,0,0
6.2,52.86666667,7.984666667,18.28,1.24,-2.812,0,1,0,0,0,0,0
6.066666667,55.66666667,8.500666667,16.45333333,1.24,-2.227333333,0,1,0,0,0,0,0
6.066666667,56.26666667,9.094666667,13.88666667,1.24,-2.083333333,0,0,0,0,0,0,0
6,58.4,8.278,11.25333333,1.24,-1.635333333,0,0,0,0,0,0,0
5.533333333,61.13333333,7.334,8.82,1.24,-1.448,0,0,0,0,0,0,0
4.666666667,64.8,6.185333333,6.92,1.24,-1.470666667,0,0,0,0,0,0,0
4.066666667,68,5.502,5.64,1.24,-1.378666667,0,1,0,0,0,0,0
4,67.26666667,6.02,4.66,1.24,-1.594666667,0,0,0,0,0,0,0
3.466666667,62,7.052666667,3.76,1.24,-3.212666667,0,0,0,0,0,0,0
3,60.2,7.128666667,3.066666667,1.24,-4.053333333,0,0,0,0,0,0,0
3,60.93333333,6.538,2.486666667,1.24,-3.887333333,0,0,0,0,0,0,0
2.266666667,63.46666667,6.259333333,1.913333333,1.24,-4.038,0,0,0,0,0,0,0
1.6,67.6,4.907333333,1.393333333,1.24,-3.822666667,0,0,1,0,0,0,0
1,69.6,5.074666667,0.913333333,1.24,-4,0,0,1,0,0,0,0
1,68.93333333,4.351333333,0.54,1.24,-4.132666667,0,0,1,0,0,0,0
2,66.6,4.184666667,0.34,1.24,-3.644666667,0,0,0,0,0,0,0
1.866666667,67.86666667,4.186,0.113333333,1.24,-3.514666667,0,0,0,0,0,0,0
2.733333333,66.6,5.352666667,0.026666667,1.24,-2.94,0,0,0,0,0,0,0
3,66.73333333,5.867333333,-0.066666667,1.24,-2.656666667,0,0,0,0,0,0,0
3,68.73333333,5.794,-0.013333333,1.24,-2.253333333,0,0,0,0,0,0,0
3.8,69.8,5.684,-0.113333333,1.24,-1.272,0,0,0,0,0,0,0
3.266666667,70.53333333,5.757333333,-0.353333333,1.24,-1.642,0,0,0,0,0,0,0
3,72.46666667,3.852666667,-0.546666667,1.24,-1.521333333,0,0,0,0,0,0,0
3,72.86666667,3.000666667,-0.786666667,1.24,-1.452666667,0,0,0,0,0,0,0
4.2,65.06666667,3.296666667,-0.686666667,1.24,-1.878666667,0,0,0,0,0,0,0
5.8,53.8,4.408,0.546666667,1.24,-2.952666667,0,0,0,0,0,0,0
6.866666667,50.66666667,3.759333333,2.106666667,1.24,-2.767333333,0,0,0,0,0,0,0
6.866666667,53.66666667,3.983333333,4.373333333,1.24,-1.995333333,0,0,0,0,0,0,0
6.8,56.53333333,4.018,5.893333333,1.24,-1.346,0,0,0,0,0,0,0
8,53.66666667,5.036666667,9.566666667,1.24,-0.927333333,0,0,0,0,0,0,0
9.333333333,47.33333333,6.464,12.2,1.24,-1.484666667,0,0,1,0,0,0,0
10.46666667,42.93333333,7.462666667,16.98,1.24,-1.725333333,0,0,0,0,0,0,0
8.733333333,50.93333333,6.408,13.18,1.24,-0.973333333,0,0,1,0,0,0,0
8.066666667,50.92857143,6.926,11.58,1.24,-1.714285714,0,0,0,0,0,0,0
10,40.46666667,6.016666667,13.6,1.24,-2.942666667,0,0,0,0,0,0,0
9,47.8,7.204,16.07333333,1.24,-1.594,0,0,1,0,0,0,0
9.466666667,47.46666667,6.999333333,19.99333333,1.24,-1.259333333,0,0,0,0,0,0,0
10.13333333,44.46666667,5.925333333,26.24666667,1.24,-1.543333333,0,0,0,0,0,0,0
11.26666667,41.06666667,7.74,29.19333333,1.24,-1.682,0,0,0,0,0,0,0
11.4,42.06666667,9.406666667,27.93333333,1.24,-1.262,0,0,0,0,0,0,0
10.2,47.73333333,9.870666667,26.06,1.24,-0.505333333,0,1,0,0,0,0,0
10.46666667,46.26666667,10.13133333,27.83333333,1.24,-0.696666667,0,1,0,0,0,0,0
11.53333333,43.2,9.352,29.00666667,1.24,-0.664666667,0,0,0,0,0,0,0
11.8,41.93333333,10.83333333,27.72666667,1.24,-0.828,0,0,0,0,0,0,0
12.13333333,40,11.092,27.87333333,1.24,-1.176,0,0,0,0,0,0,0
12.66666667,40.26666667,10.41,27.48666667,1.24,-0.601333333,0,1,0,0,0,0,0
12.73333333,38.6,11.18466667,25.62666667,1.24,-1.128666667,0,0,0,0,0,0,0
13.06666667,38.4,11.86933333,24.22666667,1.24,-0.905333333,0,0,0,0,0,0,0
12.53333333,41.13333333,10.334,20.25333333,1.24,-0.426666667,0,1,0,0,0,0,0
12,43.46666667,8.594,17.45333333,1.24,-0.152,0,0,0,0,0,0,0
12,44.46666667,7.759333333,15.45333333,1.24,0.160666667,0,0,0,0,0,0,0
11.93333333,46.2,7.054666667,13.63333333,1.24,0.638666667,0,0,0,0,0,0,0
11.06666667,49.4,5.592666667,11.98666667,1.24,0.770666667,0,0,0,0,0,0,0
10.2,51.8,3.352,10.78,1.24,0.632,0,0,0,0,0,0,0
10.73333333,49.73333333,1.869333333,10.02,1.24,0.555333333,0,0,0,0,0,0,0
10.4,50.13333333,2.537333333,9.266666667,1.24,0.363333333,0,1,0,0,0,0,0
10.8,48.66666667,2.705333333,8.52,1.24,0.309333333,0,0,0,0,0,0,0
9.933333333,50.8,2.686666667,7.286666667,1.24,0.112666667,0,1,1,0,0,0,0
10,46.46666667,3.24,6.366666667,1.24,-1.064666667,0,0,0,0,0,0,0
9.266666667,44.6,3.166666667,5.66,1.24,-2.294,0,0,0,0,0,0,0
8.2,44.13333333,3.519333333,5.206666667,1.24,-3.412666667,0,0,0,0,0,0,0
8.933333333,41.06666667,2.944,5.06,1.24,-3.712,0,0,0,0,0,0,0
8.4,42.2,3.908666667,4.646666667,1.24,-3.830666667,0,0,0,0,0,0,0
8.533333333,41,3.111333333,4.206666667,1.24,-4.093333333,0,0,0,0,0,0,0
7.533333333,49.8,2.721333333,4.113333333,1.24,-2.408666667,0,0,0,0,0,0,0
7,52.2,4.61,4.966666667,1.24,-2.238,0,0,0,0,0,0,0
6.466666667,54.93333333,3.964,5.78,1.24,-2.038666667,0,0,0,0,0,0,0
5.6,58.8,5.295333333,5.871428571,1.24,-1.96,0,0,0,0,0,0,0
2.2,88.4,9.036666667,4.9,1.191333333,0.447333333,0,0,0,0,0,0,0
1.466666667,86.53333333,11.20266667,3.846666667,1.228666667,-0.581333333,0,1,0,0,0,0,0
0,91.6,9.536,2.393333333,1.222,-1.221333333,0,1,1,0,1,1,0
-0.866666667,89.33333333,9.091333333,2.073333333,1.24,-2.426,0,0,0,0,0,0,0
-1.066666667,91.86666667,11.556,1.253333333,1.187333333,-2.236,0,1,1,0,0,0,0
-1.066666667,86.46666667,15.076,0.373333333,1.24,-3.066666667,0,0,0,0,0,0,0
-1.066666667,81.4,14.87266667,0.28,1.24,-3.895333333,0,0,0,0,0,0,0
-1,78.26666667,13.92733333,0.16,1.157333333,-4.354666667,0,0,0,0,0,0,0
-0.933333333,75.86666667,15.336,2.153333333,1.24,-4.706666667,0,0,0,0,0,0,0
-0.866666667,77.53333333,15.79733333,4.34,1.24,-4.352666667,0,0,0,0,0,0,0
-1.166666667,82.83333333,15.92833333,4.733333333,1.24,-3.75,0,0,0,0,0,0,0
-1,61,19.45,-4,1.24,-7.66,0,0,0,0,0,0,0
3,37,16.39,19.2,1.24,-10.4,0,0,0,0,0,0,0
11,41,15.84,23.1,1.24,-1.86,0,0,0,0,0,0,0
7,60.71428571,7.14,37,1.24,-0.155714286,0,0,0,0,0,0,0
8.166666667,55.33333333,5.463333333,31.9,1.24,-0.346666667,0,0,0,0,0,0,0
8,53,5.833333333,35.46666667,1.24,-1.096666667,0,0,0,0,0,0,0
9,50.5,6.04,34.275,1.24,-0.83,0,0,0,0,0,0,0
8.166666667,55.5,6.988333333,24.05,1.24,-0.313333333,0,1,0,0,0,0,0
8.090909091,59.18181818,7.856363636,24.81,1.24,0.505454545,0,1,0,0,0,0,0
7,67.44444444,7.254444444,20.53333333,1.24,1.308888889,0,1,0,0,0,0,0
6.923076923,66.07692308,7.991538462,15.03846154,1.24,0.946153846,0,1,0,0,0,0,0
7.266666667,63.46666667,8.908666667,15.17333333,1.24,0.716,0,1,0,0,0,0,0
7.466666667,63.06666667,7.611333333,16.96,1.24,0.810666667,0,1,0,0,0,0,0
8.066666667,58.2,6.462666667,14.66,1.24,0.256666667,0,0,0,0,0,0,0
8,55.8,5.370666667,10.06,1.24,-0.382,0,0,0,0,0,0,0
8,56.66666667,4.092,8.566666667,1.24,-0.171333333,0,0,0,0,0,0,0
7,59.13333333,3.352666667,7.226666667,1.24,-0.52,0,0,0,0,0,0,0
7,58.33333333,2.834666667,5.62,1.24,-0.71,0,0,0,0,0,0,0
6.6,58.66666667,2.796,4.66,1.24,-1.008666667,0,0,0,0,0,0,0
5.6,65.73333333,1.999333333,3.96,1.24,-0.441333333,0,0,0,0,0,0,0
4.266666667,78.86666667,2.702666667,2.26,1.24,0.876666667,0,0,0,0,0,0,0
4.733333333,76.8,2.983333333,1.166666667,1.24,0.96,0,0,0,0,0,0,0
4.266666667,78.46666667,3.703333333,0.666666667,1.24,0.802666667,0,0,0,0,0,0,0
3.666666667,81.93333333,3.258666667,0.386666667,1.24,0.83,0,0,0,0,0,0,0
3.533333333,82.6,3.258666667,0.106666667,1.24,0.814666667,0,0,0,0,0,0,0
3.133333333,83.93333333,4.018,-0.066666667,1.24,0.645333333,0,0,0,0,0,0,0
3,87.13333333,3.852666667,-0.313333333,1.24,1.040666667,0,0,0,0,0,0,0
2,89.53333333,1.853333333,-1.006666667,1.24,0.435333333,0,0,0,0,0,0,0
2,90.2,2.055333333,-1.253333333,1.24,0.542,0,0,0,0,0,0,0
2.733333333,90.6,2.203333333,-1.273333333,1.24,1.330666667,0,0,0,0,0,0,0
3,90,2.037333333,-1.586666667,1.24,1.5,0,0,0,0,0,0,0
3.333333333,89.53333333,1.464666667,-2.133333333,1.24,1.755333333,0,0,0,0,0,0,0
4,82.73333333,2.295333333,-2.093333333,1.24,1.278666667,0,0,0,0,0,0,0
5,67.13333333,3.202666667,-2.12,1.24,-0.67,0,0,0,0,0,0,0
4.933333333,66.46666667,2.742666667,-2.153333333,1.24,-0.865333333,0,0,0,0,0,0,0
5.266666667,61.13333333,2.78,-2.48,1.24,-1.702666667,0,0,0,0,0,0,0
6,58.66666667,2.686666667,-1.206666667,1.24,-1.57,0,0,0,0,0,0,0
5.2,60.6,2.944666667,0.2,1.24,-1.886666667,0,0,0,0,0,0,0
5.533333333,65.26666667,3.038666667,3.753333333,1.24,-0.548,0,0,0,0,0,0,0
6.8,59.8,3.628666667,8.373333333,1.24,-0.568,0,0,0,0,0,0,0
7.8,50.66666667,4.388666667,12.86666667,1.24,-1.915333333,0,0,0,0,0,0,0
8.6,45.06666667,4.26,17.82666667,1.24,-2.76,0,0,0,0,0,0,0
9,42,4.167333333,22.3,1.24,-3.346666667,0,0,0,0,0,0,0
9.266666667,38.33333333,3.982,26.69333333,1.24,-4.335333333,0,0,0,0,0,0,0
10,40.66666667,4.387333333,30.06,1.24,-2.872,0,0,0,0,0,0,0
10.66666667,40,4.24,34.17333333,1.24,-2.496666667,0,0,0,0,0,0,0
11,37.26666667,4.26,37.16,1.24,-3.156666667,0,0,0,0,0,0,0
11.73333333,35.33333333,4.834,38.62,1.24,-3.218,0,0,0,0,0,0,0
12.06666667,34.33333333,5.073333333,40.24,1.24,-3.302666667,0,0,0,0,0,0,0
12.46666667,32.8,5.852,39.13333333,1.24,-3.562,0,0,0,0,0,0,0
12.6,33.33333333,5.055333333,37.27333333,1.24,-3.231333333,0,0,0,0,0,0,0
13.2,30.5,5.536666667,40.82666667,1.24,-3.883571429,0,0,0,0,0,0,0
13.6,29.93333333,5.054666667,40.56,1.24,-3.798,0,0,0,0,0,0,0
14.2,27.26666667,5.944,40.35333333,1.24,-4.522666667,0,0,0,0,0,0,0
14.73333333,26.66666667,5.518666667,39.73333333,1.24,-4.35,0,0,0,0,0,0,0
15,27,5.740666667,35.62,1.24,-3.952666667,0,0,0,0,0,0,0
14.73333333,26.13333333,5.832666667,30.72666667,1.24,-4.642666667,0,0,0,0,0,0,0
14.8,26,7.481333333,29.03333333,1.24,-4.635333333,0,0,0,0,0,0,0
15,23.33333333,8.148,29.63333333,1.24,-5.891333333,0,0,0,0,0,0,0
14.86666667,24.2,7.241333333,26.34666667,1.24,-5.524,0,0,0,0,0,0,0
14.46666667,27.6,6.092,22.08666667,1.24,-4.124,0,0,0,0,0,0,0
14,28.53333333,6.110666667,18.84,1.24,-4.086,0,0,0,0,0,0,0
14.46666667,26.53333333,7.5,19.34666667,1.24,-4.642666667,0,0,0,0,1,0,0
13.46666667,30.73333333,5.943333333,15.20666667,1.24,-3.592,0,0,0,0,0,0,0
11.53333333,36.73333333,3.832666667,10.69333333,1.24,-2.878,0,0,0,0,0,0,0
10.53333333,38.86666667,3.443333333,8.493333333,1.24,-3.006666667,0,0,0,0,0,0,0
11,36.73333333,2.761333333,7.326666667,1.24,-3.348666667,0,0,0,0,0,0,0
10.6,36.73333333,3.128666667,6.56,1.24,-3.706,0,0,0,0,0,0,0
10,37.86666667,2.369333333,6.26,1.24,-3.829333333,0,0,0,0,0,0,0
10,38.33333333,3.038,5.193333333,1.24,-3.670666667,0,0,0,0,0,0,0
9.733333333,39.26666667,3.187333333,4.52,1.24,-3.590666667,0,0,0,0,0,0,0
8.866666667,42.13333333,4.221333333,4.28,1.24,-3.42,0,0,0,0,0,0,0
8.733333333,42.86666667,4.242,4.226666667,1.24,-3.306666667,0,0,0,0,0,0,0
8.6,44.33333333,5.592666667,4.146666667,1.24,-2.974666667,0,0,0,0,0,0,0
8,45,6.721333333,3.933333333,1.24,-3.321333333,0,0,0,0,0,0,0
8,45.13333333,7.184,3.806666667,1.24,-3.281333333,0,0,0,0,0,0,0
7.933333333,45.86666667,7.406666667,3.453333333,1.24,-3.13,0,0,0,0,0,0,0
6.733333333,49,5.816,2.793333333,1.24,-3.346666667,0,0,0,0,0,0,0
6,51,6.334666667,2.333333333,1.24,-3.479333333,0,0,0,0,0,0,0
6.866666667,48.73333333,5.817333333,2.12,1.24,-3.290666667,0,0,0,0,0,0,0
7,47.53333333,5.924666667,2.08,1.24,-3.500666667,0,0,0,0,0,0,0
7,47.4,6.702,2.2,1.24,-3.538666667,0,0,0,0,0,0,0
7,48,8.056666667,2.246666667,1.24,-3.37,0,0,0,0,0,0,0
7.333333333,48.13333333,9.258666667,2.693333333,1.24,-3.03,0,0,0,0,0,0,0
8,45.73333333,10.36866667,3.373333333,1.24,-3.107333333,0,0,0,0,0,0,0
8,44.8,10.35266667,4.986666667,1.24,-3.382,0,0,0,0,0,0,0
8.466666667,44.53333333,11.31466667,7.266666667,1.24,-3.035333333,0,0,0,0,0,0,0
9.6,42.26666667,12.462,10.18666667,1.24,-2.708666667,0,0,0,0,0,0,0
10.73333333,41.4,11.27733333,13.59333333,1.24,-1.968666667,0,0,0,0,0,0,0
11.86666667,39.33333333,11.74066667,16.89333333,1.24,-1.645333333,0,0,0,0,0,0,0
12.6,37.86666667,12.75866667,19.94666667,1.24,-1.504666667,0,0,0,0,0,0,0
13,35.93333333,13.13066667,22.88666667,1.24,-1.859333333,0,0,0,0,0,0,0
14.06666667,33.06666667,11.98266667,26.17333333,1.24,-2.042666667,0,0,0,0,0,0,0
14.66666667,30.4,12.072,29.10666667,1.24,-2.654666667,0,0,0,0,0,0,0
15,29,11.75933333,31.42666667,1.24,-2.994,0,0,0,0,0,0,0
15.06666667,27,11.722,32.50666667,1.24,-3.895333333,0,0,0,0,0,0,0
15.66666667,26.46666667,11.536,33.00666667,1.24,-3.643333333,0,0,0,0,0,0,0
15.73333333,25.86666667,11.49933333,31.63333333,1.24,-3.900666667,0,0,0,0,0,0,0
16.33333333,24.33333333,11.538,35.56666667,1.24,-4.2,0,0,0,0,0,0,0
16.6,23.93333333,12.204,34.92666667,1.24,-4.198,0,0,0,0,0,0,0
16,25.2,9.963333333,27.52666667,1.24,-4.008666667,0,0,0,0,0,0,0
15.93333333,24,9.574,25.80666667,1.24,-4.722666667,0,0,0,0,0,0,0
16.53333333,23.33333333,10.056,27.57333333,1.24,-4.572,0,0,0,0,0,0,0
16.6,23.4,10.16666667,27.18666667,1.24,-4.478666667,0,0,0,0,0,0,0
17,22.93333333,10.51866667,28.78666667,1.24,-4.403333333,0,0,0,0,0,0,0
16.73333333,23.53333333,10.334,26.48666667,1.24,-4.294666667,0,0,0,0,0,0,0
16.8,22.93333333,10.92533333,25.44666667,1.24,-4.575333333,0,0,0,0,0,0,0
15.66666667,27.46666667,11.184,20.12,1.24,-3.204,0,0,0,0,0,0,0
15.06666667,29.53333333,11.12933333,18.66,1.24,-2.694,0,0,0,0,0,0,0
14.8,31.13333333,12.03666667,17.53333333,1.24,-2.216,0,0,0,0,0,0,0
14,31.86666667,10.12866667,15.08,1.24,-2.6,0,0,0,0,0,0,0
13.26666667,34.46666667,8.759333333,12.29333333,1.24,-2.187333333,0,0,0,0,0,0,0
12.53333333,37.2,9.406,9.8,1.24,-1.805333333,0,0,0,0,0,0,0
12,37.66666667,10.20266667,8.68,1.24,-2.11,0,0,0,0,0,0,0
11.33333333,41.33333333,12.408,8.093333333,1.24,-1.468,0,0,0,0,0,0,0
10.06666667,46.33333333,9.426,6.546666667,1.24,-1.034666667,0,0,0,0,0,0,0
10.13333333,42.26666667,9.203333333,6.126666667,1.24,-2.234666667,0,0,0,0,0,0,0
9.933333333,41.8,8.386666667,5.786666667,1.24,-2.557333333,0,0,0,0,0,0,0
9,42.86666667,6.722,4.906666667,1.24,-3.065333333,0,0,0,0,0,0,0
8.066666667,45.46666667,5.704,3.86,1.24,-3.124666667,0,0,0,0,0,0,0
8.133333333,43.53333333,6.371333333,3.493333333,1.24,-3.650666667,0,0,0,0,0,0,0
7.933333333,43.4,6.222,3.08,1.24,-3.872,0,0,0,0,0,0,0
8,40.26666667,6.278,3.02,1.24,-4.82,0,0,0,0,0,0,0
7.266666667,40.42857143,5.945333333,2.473333333,1.24,-5.482142857,0,0,0,0,0,0,0
6.6,42,5.168,1.653333333,1.24,-5.523333333,0,0,0,0,0,0,0
6.733333333,42.53333333,6.316,1.666666667,1.24,-5.240666667,0,0,0,0,0,0,0
6,46.26666667,5.942666667,1.173333333,1.24,-4.784,0,0,0,0,0,0,0
5.466666667,47.53333333,6.203333333,1.006666667,1.24,-4.912666667,0,0,0,0,0,0,0
5.6,41.66666667,7.628666667,1.04,1.24,-6.552,0,0,0,0,0,0,0
5.2,36.2,8.075333333,1.106666667,1.24,-8.736666667,0,0,0,0,0,0,0
5,36,6.89,0.626666667,1.24,-8.980666667,0,0,0,0,0,0,0
5,40.2,6.334,0.413333333,1.24,-7.552,0,0,0,0,0,0,0
5,44.6,5.889333333,1.02,1.24,-6.187333333,0,0,0,0,0,0,0
5.8,38.73333333,7.5,2.853333333,1.24,-7.330666667,0,0,0,0,0,0,0
6.466666667,35.53333333,7.722,5.62,1.24,-7.828666667,0,0,0,0,0,0,0
7.333333333,35.93333333,7.294666667,9.04,1.24,-6.911333333,0,0,1,0,0,0,0
9.133333333,29.26666667,9.296666667,12.46,1.24,-8.051333333,0,0,0,0,0,0,0
10,22.06666667,10.908,15.35333333,1.24,-10.836,0,0,0,0,0,0,0
10.73333333,19.8,11.352,18.08,1.24,-11.56733333,0,0,0,0,0,0,0
11.6,19.93333333,10.77866667,21.92,1.24,-10.76333333,0,0,0,0,0,0,0
12.26666667,19.33333333,10.352,24.65333333,1.24,-10.59666667,0,0,0,0,0,0,0
12.93333333,18.8,10.298,26.98,1.24,-10.38733333,0,0,0,0,0,0,0
13.4,18.53333333,10.40666667,29.67333333,1.24,-10.184,0,0,0,0,0,0,0
14.26666667,17.4,9.518,32.81333333,1.24,-10.26733333,0,0,0,0,0,0,0
15,14.86666667,9.388666667,34.96666667,1.24,-11.624,0,0,0,0,0,0,0
15.06666667,15.53333333,8.908666667,37.33333333,1.24,-11.02266667,0,0,0,0,0,0,0
15.13333333,15.4,7.963333333,40.06666667,1.24,-11.074,0,0,0,0,0,0,0
15.73333333,15.33333333,8.297333333,40.62666667,1.24,-10.636,0,0,0,0,0,0,0
16.86666667,12.53333333,8.869333333,37.67333333,1.24,-12.29733333,0,0,0,0,0,0,0
17.26666667,11.53333333,10.96266667,35.82,1.24,-12.92133333,0,0,0,0,0,0,0
17.2,12.33333333,11.11133333,34.83333333,1.24,-12.15866667,0,0,0,0,0,0,0
17,13.73333333,9.500666667,30.45333333,1.24,-10.99733333,0,0,0,0,0,0,0
17.13333333,13.46666667,10.44466667,33.04,1.24,-11.132,0,0,0,0,0,0,0
17.06666667,14.6,8.851333333,31.10666667,1.24,-10.17666667,0,0,0,0,0,0,0
17.06666667,15.93333333,7.594,29.08666667,1.24,-9.085333333,0,0,0,0,0,0,0
16.93333333,16.8,8.222666667,28.68,1.24,-8.806666667,0,0,0,0,0,0,0
16.13333333,28.8,6.369333333,26.22,1.24,-2.873333333,0,0,0,0,0,0,0
13.73333333,46.26666667,5.872,19.48666667,1.24,2.16,0,0,0,0,0,1,0
12.93333333,46.46666667,4.37,15.72,1.24,1.614666667,0,0,0,0,0,0,0
12.06666667,52.46666667,5.093333333,13.04,1.24,2.546,0,0,0,0,0,1,0
11.06666667,56.93333333,5.240666667,10.13333333,1.24,2.772666667,0,0,0,0,0,1,0
9.733333333,62.73333333,4.815333333,8.146666667,1.24,2.876666667,0,0,0,0,1,1,0
9,70.66666667,5.52,7.14,1.24,3.898666667,0,0,0,0,0,1,0
8.133333333,71.06666667,4.112,6.24,1.24,3.141333333,0,0,0,0,0,1,0
8.4,67.46666667,3.093333333,6.593333333,1.24,2.656666667,0,0,0,0,0,1,0
9.866666667,55.06666667,5.481333333,7.633333333,1.24,1.106666667,0,0,0,0,0,0,0
10.2,47.33333333,6.852666667,9.04,1.24,-0.621333333,0,0,0,0,0,0,0
10.53333333,47.4,3.721333333,9.286666667,1.24,-0.337333333,0,0,0,0,0,0,0
10.66666667,45.53333333,8.018,7.906666667,1.24,-0.732666667,0,0,0,0,0,0,0
9.6,50.26666667,5.888666667,7.16,1.24,-0.346,0,0,0,0,0,0,0
9,52.46666667,3.075333333,6.533333333,1.24,-0.303333333,0,0,0,0,0,0,0
9,53.2,2.036666667,6.353333333,1.24,-0.11,0,0,0,0,0,0,0
9,51.8,1.352666667,5.746666667,1.24,-0.481333333,0,0,0,0,0,0,0
9.733333333,49.66666667,4.370666667,7.16,1.24,-0.383333333,0,0,0,0,0,0,0
9.733333333,52.93333333,5.925333333,7.773333333,1.24,0.496666667,0,0,0,0,0,0,0
8.866666667,56.33333333,3.000666667,6.573333333,1.24,0.556666667,0,0,0,0,0,0,0
8.466666667,55.6,4.796,6.52,1.24,-0.002666667,0,0,0,0,0,0,0
8,55.33333333,4.517333333,6.826666667,1.24,-0.496666667,0,0,0,0,0,0,0
8,54.33333333,4.832,6.52,1.24,-0.752,0,0,0,0,0,0,0
8,54.86666667,4.205333333,6.013333333,1.24,-0.617333333,0,0,0,0,0,0,0
8,55.35714286,5.406666667,5.526666667,1.24,-0.490714286,0,0,0,0,0,0,0
8,55.73333333,4.352,6.046666667,1.24,-0.396666667,0,0,0,0,0,0,0
7.466666667,58,4.222,7.793333333,1.24,-0.353333333,0,0,0,0,0,0,0
8.933333333,54.86666667,5.353333333,9.233333333,1.24,0.254666667,0,0,0,0,0,0,0
9.933333333,49.93333333,6.537333333,11.12666667,1.24,-0.126666667,0,0,0,0,0,0,0
11.4,46.33333333,7.628666667,15.56666667,1.24,0.163333333,0,0,0,0,0,0,0
12.86666667,40.73333333,9.518,20.79333333,1.24,-0.268,1,1,0,0,0,0,0
13.06666667,39.66666667,9.851333333,23.22666667,1.24,-0.448,1,1,0,0,0,0,0
13.4,38.73333333,9.685333333,27.70666667,1.24,-0.475333333,1,1,0,0,0,0,0
14.33333333,35.2,10.37066667,30.78666667,1.24,-0.958666667,0,1,0,0,0,0,0
13.8,36.93333333,9.962666667,24.45333333,1.24,-0.779333333,1,1,0,0,0,0,0
13.93333333,35.93333333,10.53666667,26.31333333,1.24,-1.050666667,0,1,0,0,0,0,0
